07,0.09,22.00,23.00,14.00,24.00,3.00
1
16.20,0.22,6.70,-0.00,0.26,-0.02,22.00,23.00,14.00,23.00,3.00
15.93,0.06,7.36,-0.37,0.27,0.09,22.00,23.00,14.00,24.00,3.00
15.37,0.17,6.90,-0.00,0.45,0.19,22.00,26.00,14.00,23.00,3.00
15.59,0.44,5.84,-1.16,1.97,1.97,20.00,24.00,15.00,23.00,3.00
15.67,0.25,6.72,-3.74,3.91,4.55,22.00,23.00,14.00,22.00,3.00
14.55,-2.53,8.02,-4.77,3.27,6.12,21.00,23.00,14.00,22.00,3.00
12.97,-5.19,8.41,-6.80,-1.86,3.84,20.00,23.00,13.00,22.00,3.00
12.68,-6.62,7.23,-0.06,-9.78,-7.44,20.00,23.00,14.00,23.00,3.00
15.04,-0.84,3.89,5.53,-9.80,-15.44,19.00,22.00,15.00,21.00,3.00
15.79,1.96,4.07,6.26,-10.19,-17.99,18.00,22.00,15.00,21.00,3.00
16.92,5.58,1.14,8.66,-12.82,-19.58,19.00,22.00,14.00,21.00,3.00
16.31,10.14,-3.11,8.68,-9.05,-14.86,18.00,21.00,14.00,21.00,3.00
15.59,13.52,-6.44,6.05,4.97,-1.37,20.00,21.00,12.00,22.00,3.00
15.23,11.47,-2.99,-9.16,17.86,14.80,19.00,20.00,13.00,23.00,3.00
13.89,6.67,3.78,-17.89,20.24,28.82,19.00,23.00,13.00,20.00,3.00
10.98,-2.49,5.31,-14.84,17.02,27.81,19.00,21.00,14.00,22.00,3.00
10.55,-10.24,10.34,2.32,6.30,13.60,19.00,21.00,14.00,22.00,3.00
11.83,-11.03,11.18,-0.83,-1.47,-1.01,15.00,22.00,13.00,23.00,3.00
14.02,-7.51,9.12,-1.57,-8.34,-12.71,13.00,20.00,12.00,21.00,3.00
14.00,-3.41,5.84,3.31,-10.92,-20.76,19.00,23.00,15.00,23.00,3.00
13.86,0.60,2.52,8.01,-10.73,-25.18,16.00,21.00,12.00,21.00,3.00
16.30,7.81,1.36,10.20,-10.13,-21.88,17.00,21.00,13.00,21.00,3.00
---------END--------
000
15.53,2.15,6.68,0.15,0.63,-0.41,24.00,22.00,11.00,00,26.00,3.00
15.66,1.80,6.52,-0.27,0.69,-0.34,20.00,22.00,13.00,24.00,3.00
15.53,2.15,6.68,0.15,0.63,-0.41,24.00,22.00,11.00,21.00,3.00
15.67,1.92,6.73,-0.12,0.34,-0.36,21.00,22.00,13.00,23.00,3.00
15.49,1.70,6.55,-0.66,-0.39,-0.53,19.00,19.00,12.00,22.00,3.00
15.94,1.18,6.74,-1.59,-0.63,-1.14,21.00,21.00,13.00,23.00,3.00
16.27,1.51,6.99,-1.78,-2.61,-3.36,22.00,24.00,14.00,23.00,3.00
16.09,2.74,5.39,7.55,-6.63,-6.30,20.00,20.00,11.00,23.00,3.00
16.82,5.11,1.93,17.28,-6.68,-7.00,19.00,20.00,14.00,23.00,3.00
16.14,8.30,-0.84,22.24,-2.57,-5.39,18.00,22.00,11.00,21.00,3.00
16.08,10.93,-0.19,-0.62,7.88,7.19,22.00,21.00,13.00,23.00,3.00
13.01,5.70,2.12,-20.10,14.52,20.40,18.00,19.00,13.00,22.00,3.00
11.36,-1.94,4.64,-15.78,15.44,23.59,19.00,19.00,13.00,22.00,3.00
11.26,-7.64,8.08,-8.05,13.18,17.79,19.00,19.00,14.00,22.00,3.00
11.04,-11.32,11.50,-3.41,7.31,7.44,20.00,20.00,13.00,20.00,3.00
10.94,-11.78,12.86,-3.02,-2.26,-6.36,19.00,21.00,11.00,24.00,3.00
12.19,-6.84,9.37,0.04,-11.59,-18.05,18.00,20.00,13.00,23.00,3.00
14.50,-1.91,6.02,5.74,-16.08,-22.74,19.00,20.00,12.00,22.00,3.00
15.91,2.64,2.16,6.69,-16.42,-20.08,21.00,19.00,13.00,23.00,3.00
16.23,6.54,-2.07,7.01,-12.99,-17.17,16.00,19.00,13.00,22.00,3.00
16.74,10.40,-6.53,8.20,0.61,-5.15,18.00,20.00,13.00,23.00,3.00
15.82,9.86,-3.28,-6.22,14.93,11.35,18.00,20.00,12.00,21.00,3.00
13.65,4.64,2.62,-13.21,20.28,24.04,18.00,18.00,12.00,21.00,3.00
11.24,-3.26,5.90,-9.54,14.84,25.69,18.00,22.00,13.00,24.00,3.00
10.31,-6.98,9.09,2.03,12.54,19.20,17.00,20.00,12.00,22.00,3.00
10.35,-12.16,13.04,-0.88,4.93,8.88,18.00,20.00,12.00,22.00,3.00
9.81,-13.04,11.63,-1.00,-2.29,-6.06,15.00,20.00,13.00,22.00,3.00
11.25,-8.26,9.47,-2.72,-10.76,-20.56,18.00,21.00,11.00,23.00,3.00
14.97,-3.78,7.44,7.15,-15.00,-27.46,16.00,20.00,12.00,22.00,3.00
16.54,3.54,1.15,0.71,-13.66,-22.88,16.00,21.00,13.00,22.00,3.00
15.66,7.41,-0.69,3.15,-8.06,-14.51,19.00,18.00,12.00,21.00,3.00
---------END--------
009,7.23,1.27,-0.9,0.26,0.57,0.08,22.00,21.00,13.00,23.00,3.00
14.74,7.48,1.17,-0.23,0.67,0.37,23.00,21.00,15.00,21.00,3.00
15.09,7.23,1.27,-0.80,0.89,0.32,21.00,20.00,11.00,23.00,3.00
15.26,7.33,1.74,0.03,0.38,-0.18,24.00,22.00,12.00,22.00,3.00
14.88,7.96,0.04,5.53,-2.40,-1.11,22.00,20.00,12.00,22.00,3.00
15.37,12.31,-1.52,-0.13,1.85,2.55,22.00,19.00,12.00,21.00,3.00
15.25,10.16,1.32,-21.59,9.04,17.32,20.00,18.00,13.00,21.00,3.00
14.90,3.37,3.46,-28.06,10.06,24.48,21.00,21.00,12.00,22.00,3.00
12.58,-4.76,3.56,-31.30,6.57,27.20,23.00,19.00,15.00,23.00,3.00
8.00,-13.44,2.36,-10.98,2.19,16.35,19.00,21.00,13.00,23.00,3.00
12.58,-15.31,5.42,6.04,-5.50,-4.11,20.00,20.00,11.00,22.00,3.00
12.10,-9.90,5.00,15.35,-7.73,-22.63,21.00,18.00,13.00,22.00,3.00
14.26,-1.74,1.82,30.78,-14.73,-30.29,19.00,15.00,11.00,22.00,3.00
13.24,5.00,-1.43,32.77,-17.90,-26.25,21.00,20.00,12.00,22.00,3.00
14.63,9.85,-6.17,19.61,-15.94,-18.23,18.00,19.00,14.00,20.00,3.00
13.03,9.44,-10.02,6.09,-2.35,-9.19,24.00,19.00,12.00,25.00,3.00
12.26,10.86,-9.50,-5.74,8.60,2.06,22.00,19.00,12.00,19.00,3.00
12.53,10.03,-5.02,-16.38,17.85,16.04,20.00,19.00,12.00,21.00,3.00
14.45,7.74,2.00,-29.68,21.02,29.61,20.00,18.00,11.00,20.00,3.00
14.06,-1.31,1.99,-32.77,17.07,32.09,24.00,20.00,12.00,21.00,3.00
11.34,-9.03,4.66,-21.19,12.22,22.77,20.00,21.00,12.00,22.00,3.00
9.85,-16.14,5.28,-1.47,2.87,5.68,21.00,19.00,12.00,21.00,3.00
10.90,-14.10,6.27,7.28,-4.04,-10.12,21.00,20.00,12.00,21.00,3.00
12.98,-8.54,4.44,16.76,-8.94,-23.56,21.00,20.00,10.00,20.00,3.00
13.97,-0.78,3.32,25.08,-14.35,-28.79,19.00,17.00,11.00,20.00,3.00
---------END--------
43,-2.18,0.71,3.16,20.00,20.00,11.00,230,23.00,3.00
15.34,8.30,0.89,-0.33,0.55,1.64,22.00,20.00,12.00,23.00,3.00
15.61,6.37,0.63,-2.18,0.71,3.16,20.00,20.00,11.00,23.,23.00,3.00
15.34,8.30,0.89,-0.33,0.55,1.64,22.00,20.00,12.00,23.00,3.00
15.61,6.37,0.63,-2.18,0.71,3.16,20.00,20.00,11.00,23.00,3.00
15.78,4.99,1.12,-0.24,0.73,1.78,23.00,20.00,11.00,23.00,3.00
15.42,4.92,0.81,0.65,0.44,-0.09,22.00,22.00,14.00,23.00,3.00
15.53,5.64,0.78,0.74,-0.39,-0.41,21.00,21.00,14.00,21.00,3.00
15.71,7.04,-0.09,0.63,0.97,0.06,22.00,20.00,13.00,21.00,3.00
13.95,8.26,1.43,-10.04,5.50,6.24,23.00,24.00,13.00,21.00,3.00
15.69,5.82,1.16,-16.53,9.75,12.16,22.00,21.00,10.00,22.00,3.00
16.17,2.63,2.50,-22.00,12.79,17.97,20.00,21.00,12.00,21.00,3.00
14.29,-2.32,6.83,-15.08,11.49,19.52,21.00,20.00,11.00,22.00,3.00
12.55,-9.76,8.21,-12.31,8.10,19.26,20.00,23.00,10.00,22.00,3.00
