-,38.00,300,36.00,20.00,40.00,2.00
14.66,7.36,4.02,0.45,0.70,-0.16,37.00,33.00,19.00,40.00,2.00
14.64,7.23,4.28,0.25,0.71,-0.30,38.00,33.00,20.00,40.00,2.00
14.54,7.11,4.60,0.23,0.60,-0.39,38.00,30.00,21.00,41.00,2.00
14.36,7.17,4.35,0.17,0.25,-0.57,39.00,33.00,19.00,40.00,2.00
14.50,6.94,4.00,1.11,0.33,-0.21,36.00,34.00,19.00,41.00,2.00
14.41,6.29,3.76,2.79,-0.05,0.12,38.00,34.00,19.00,41.00,2.00
14.26,7.48,3.37,6.51,-0.08,-0.21,46.00,32.00,20.00,42.00,2.00
14.48,7.30,3.33,5.78,-3.50,-1.13,54.00,32.00,19.00,46.00,2.00
14.36,6.03,1.41,11.21,-5.56,-6.45,65.00,36.00,24.00,53.00,2.00
13.36,9.02,-0.20,16.54,-3.72,-15.90,74.00,42.00,28.00,66.00,2.00
11.57,9.01,-3.42,14.48,3.75,-22.92,82.00,46.00,37.00,79.00,2.00
7.75,14.52,-2.91,12.17,5.30,-24.63,92.00,53.00,43.00,87.00,2.00
5.97,13.92,-3.62,11.70,11.92,-23.11,95.00,58.00,47.00,91.00,2.00
3.04,19.83,-4.80,3.12,7.37,-15.18,100.00,65.00,56.00,100.00,2.00
1.60,16.71,-5.03,2.83,2.30,-5.99,103.00,65.00,58.00,102.00,2.00
2.09,16.48,-4.42,-0.27,1.19,0.23,103.00,65.00,58.00,105.00,2.00
2.73,15.36,-5.00,-0.44,0.23,0.84,102.00,64.00,58.00,102.00,2.00
3.02,14.68,-4.94,0.20,0.84,1.46,99.00,66.00,59.00,102.00,2.00
3.61,15.16,-4.81,-0.07,1.07,1.52,99.00,60.00,54.00,99.00,2.00
---------END--------
7.62,1.61,0.04,0.55,-0.13,26.00,26.00,15.00,30.00,2.00
15.12,7.71,1.67,0.25,0.50,-0.10,26.00,23.00,13.00,31.00,2.00
14.73,.83,7.62,1.61,0.04,0.55,-0.13,26.00,26.00,15.00,30.00,2.00
15.12,7.71,1.67,0.25,0.50,-0.10,26.00,23.00,13.00,31.00,2.00
14.73,6.94,1.62,0.08,0.54,0.15,28.00,26.00,13.00,32.00,2.00
14.87,6.86,1.70,0.44,0.71,-0.35,26.00,25.00,14.00,31.00,2.00
14.94,7.59,1.79,0.33,0.27,-0.42,28.00,24.00,10.00,33.00,2.00
14.60,6.88,1.18,1.96,0.10,0.46,28.00,26.00,14.00,31.00,2.00
14.69,6.34,0.80,2.68,-0.94,-1.80,33.00,27.00,13.00,36.00,2.00
15.63,6.46,1.67,3.31,-0.67,-4.57,49.00,30.00,18.00,45.00,2.00
14.24,7.83,-0.13,8.10,-1.70,-9.28,67.00,38.00,26.00,64.00,2.00
12.58,9.03,-2.03,10.34,1.29,-14.15,81.00,47.00,35.00,75.00,2.00
11.34,10.62,-1.98,11.58,2.47,-16.90,91.00,52.00,41.00,86.00,2.00
10.24,13.26,-2.11,6.42,4.57,-19.19,100.00,58.00,45.00,91.00,2.00
7.69,13.26,-3.47,4.36,13.27,-23.64,102.00,61.00,50.00,94.00,2.00
4.16,14.88,-4.20,17.20,16.54,-17.34,110.00,69.00,56.00,100.00,2.00
2.03,18.50,-5.03,7.45,6.66,-7.99,111.00,67.00,59.00,105.00,2.00
1.49,17.58,-5.92,6.19,5.84,0.36,104.00,65.00,59.00,102.00,2.00
2.66,15.08,-4.16,-2.19,-0.49,0.45,103.00,65.00,57.00,102.00,2.00
3.70,14.99,-4.64,0.01,0.42,0.74,104.00,63.00,55.00,100.00,2.00
4.01,14.68,-4.88,-1.05,-0.40,0.43,102.00,62.00,54.00,99.00,2.00
4.56,14.40,-5.94,-0.33,0.26,0.46,101.00,63.00,54.00,98.00,2.00
3.16,15.65,-5.77,-0.88,-0.68,5.14,97.00,59.00,50.00,95.00,2.00
4.65,18.45,-5.74,-15.04,-5.61,11.94,86.00,49.00,40.00,85.00,2.00
7.26,15.26,-3.44,-22.51,-5.81,11.23,59.00,40.00,30.00,64.00,2.00
7.82,13.64,0.32,-17.39,-8.40,10.98,33.00,31.00,23.00,43.00,2.00
---------END--------
0
12.52,10.78,1.14,0.03,0.34,-0.22,274.00,24.00,13.00,32.00,2.00
12.62,11.02,1.25,-0.09,0.12,-0.28,26.00,26.00,14.00,34.00,2.00
12.52,10.78,1.14,0.03,0.34,-0.22,27.00,23.00,13.00,32.00,2.00
12.69,10.52,0.96,-0.05,0.46,-0.36,27.00,23.00,13.00,33.00,2.00
12.61,10.59,1.21,0.08,0.53,-0.47,25.00,23.00,11.00,32.00,2.00
12.25,10.36,1.37,0.82,0.80,-1.24,33.00,25.00,14.00,35.00,2.00
12.62,10.73,0.87,3.06,0.45,-0.96,49.00,28.00,20.00,44.00,2.00
12.35,9.99,0.56,6.50,-1.71,-2.54,72.00,34.00,25.00,62.00,2.00
12.51,11.90,-0.71,7.03,-0.73,-5.38,88.00,44.00,31.00,78.00,2.00
11.87,11.97,-1.93,3.34,0.38,-7.27,94.00,49.00,40.00,83.00,2.00
9.85,12.07,-3.03,3.69,3.16,-11.01,96.00,54.00,45.00,88.00,2.00
9.58,12.25,-2.45,5.51,5.44,-14.89,100.00,60.00,49.00,92.00,2.00
7.74,11.62,-2.74,8.09,20.50,-23.78,102.00,62.00,56.00,96.00,2.00
4.03,17.04,-2.66,14.26,14.37,-9.97,105.00,66.00,58.00,100.00,2.00
2.05,17.16,-4.87,7.30,5.38,-2.86,106.00,63.00,59.00,101.00,2.00
1.72,18.04,-5.03,1.50,2.53,-0.70,103.00,63.00,59.00,100.00,2.00
3.68,15.35,-4.44,-1.44,0.19,-0.42,102.00,63.00,57.00,100.00,2.00
4.18,14.71,-4.04,-0.50,-0.48,0.49,101.00,61.00,55.00,98.00,2.00
4.54,14.98,-4.37,-0.30,-0.94,0.65,100.00,61.00,57.00,99.00,2.00
4.64,15.16,-4.52,-0.34,-0.34,0.85,99.00,58.00,53.00,95.00,2.00
---------END--------
9,-0.19,0.14,-0.04,20.00,22.00,13.00,27.00,2.00.00
14.92,7.49,1.23,0.11,0.44,-0.22,23.00,21.00,11.00,28.00,2.00
15.00,7.32,1.09,-0.19,0.14,-0.04,20.00,22.00,13.00,27.00,2.00
14.92,7.10,1.14,0.20,0.48,-0.33,20.00,20.00,12.00,28.00,2.00
15.01,7.57,1.29,0.00,0.79,-0.71,21.00,23.00,12.00,27.00,2.00
15.03,7.60,1.30,0.00,0.29,-0.09,21.00,20.00,11.00,27.00,2.00
15.04,7.23,1.11,0.48,0.64,-0.68,22.00,22.00,12.00,27.00,2.00
14.58,7.02,1.60,1.26,0.83,-1.28,25.00,23.00,14.00,28.00,2.00
14.77,6.53,1.07,3.73,0.89,-3.98,38.00,24.00,13.00,30.00,2.00
14.49,8.24,0.10,7.64,1.67,-6.34,60.00,29.00,14.00,39.00,2.00
13.42,8.52,0.13,6.29,0.77,-7.62,73.00,30.00,20.00,45.00,2.00
13.15,8.42,-0.35,8.39,0.78,-12.22,78.00,35.00,29.00,59.00,2.00
11.94,10.99,-1.16,9.92,2.47,-14.67,90.00,43.00,36.00,72.00,2.00
10.53,11.65,-2.41,8.10,6.32,-17.49,100.00,48.00,41.00,81.00,2.00
8.10,13.86,-3.44,10.52,10.86,-19.07,109.00,57.00,49.00,87.00,2.00
6.21,15.65,-2.62,8.21,13.93,-19.72,112.00,65.00,55.00,96.00,2.00
3.60,16.61,-4.20,4.69,4.94,-8.84,116.00,63.00,60.00,102.00,2.00
3.59,17.08,-4.31,4.35,1.59,-1.65,114.00,63.00,58.00,104.00,2.00
2.60,16.49,-4.52,1.50,1.25,0.56,111.00,64.00,59.00,103.00,2.00
4.01,14.81,-4.24,-0.55,-0.68,0.58,111.00,63.00,60.00,102.00,2.00
3.91,15.44,-4.74,0.30,-0.38,0.73,110.00,60.00,55.00,98.00,2.00
4.48,15.22,-5.28,-1.52,0.79,-0.25,106.00,60.00,54.00,98.00,2.00
---------END--------
00,2.00
12.19,10.99,3.85,-0.11,0.17,0.01,28.00,23.00,12.00,28.00,2.00
11.93,10.80,3.96,-0..21,0.11,-0.41,28.00,22.00,12.00,30.00,2.00
12.19,10.99,3.85,-0.11,0.17,0.01,28.00,23.00,12.00,28.00,2.00
11.93,10.80,3.96,-0.321,0.11,-0.41,28.00,22.00,12.00,30.00,2.00
12.19,10.99,3.85,-0.11,0.17,0.01,28.00,23.00,12.00,28.00,2.00
11.93,10.80,3.96,-0.39,1.07,-0.30,29.00,23.00,14.00,29.00,2.00
11.86,10.93,4.06,0.54,0.64,-0.11,27.00,23.00,13.00,28.00,2.00
11.87,10.93,3.47,1.46,0.23,-0.12,28.00,22.00,13.00,28.00,2.00
11.71,10.10,3.74,4.58,0.12,-2.42,36.00,24.00,13.00,31.00,2.00
11.43,11.12,3.04,9.57,0.75,-2.45,49.00,26.00,15.00,36.00,2.00
11.65,11.40,-1.88,14.44,-1.37,-7.56,72.00,29.00,20.00,54.00,2.00
11.27,13.07,-2.25,16.88,6.19,-16.63,81.00,32.00,28.00,63.00,2.00
8.70,13.47,-3.27,15.63,15.01,-21.35,92.00,37.00,33.00,79.00,2.00
6.64,15.34,-5.64,11.23,15.54,-16.29,104.00,49.00,42.00,89.00,2.00
1.78,16.29,-4.08,6.88,15.25,-17.07,113.00,63.00,53.00,100.00,2.00
-0.01,16.68,-3.86,-2.94,12.01,-12.44,115.00,68.00,59.00,105.00,2.00
-0.77,17.64,-1.32,1.35,3.79,-3.61,115.00,69.00,60.00,104.00,2.00
-0.43,17.78,-1.94,1.99,-1.39,0.52,113.00,67.00,58.00,102.00,2.00
1.22,16.38,-4.56,-0.44,-2.37,0.63,112.00,66.00,58.00,101.00,2.00
1.50,15.92,-4.22,-0.08,-0.89,1.21,109.00,63.00,56.00,100.00,2.00
1.31,15.09,-4.05,-0.39,-0.89,1.04,108.00,62.00,52.00,100.00,2.00
---------END--------
.31,-0.57,24.00,22.00,11.00,23.00,2.00
12.25,11.35,1.622,0.36,0.48,-0.27,26.00,23.00,14.00,27.00,2.00
12.22,11.10,1.62,-0.19,0.31,-0.57,24.00,22.00,11.00,23.00,2.00
12.25,11.35,1.62,,0.36,0.48,-0.27,26.00,23.00,14.00,27.00,2.00
12.22,11.10,1.62,-0.19,0.31,-0.57,24.00,22.00,11.00,23.00,2.00
12.25,11.35,1.62,0.53,0.34,-0.73,24.00,22.00,12.00,25.00,2.00
12.20,11.34,1.49,-0.18,0.28,-0.34,25.00,22.00,12.00,24.00,2.00
12.49,11.56,1.44,0.24,0.23,0.24,24.00,22.00,12.00,24.00,2.00
12.22,10.68,0.89,0.61,0.56,0.21,28.00,23.00,12.00,25.00,2.00
12.05,10.59,0.84,2.12,1.07,-0.80,27.00,22.00,12.00,24.00,2.00
11.94,10.68,-0.14,5.59,2.33,-2.88,32.00,23.00,13.00,27.00,2.00
11.84,10.27,-0.58,10.69,3.94,-7.92,49.00,24.00,13.00,30.00,2.00
8.68,12.90,-1.64,11.13,8.37,-13.53,69.00,28.00,18.00,41.00,2.00
6.09,10.85,-4.01,12.71,13.98,-19.47,82.00,34.00,29.00,51.00,2.00
4.05,14.41,-4.36,10.81,16.27,-18.30,89.00,40.00,28.00,57.00,2.00
4.40,15.93,-3.76,10.44,14.87,-14.70,97.00,45.00,37.00,72.00,2.00
2.77,17.30,-4.24,5.63,12.18,-12.57,110.00,60.00,49.00,86.00,2.00
-0.39,18.88,-2.96,-1.33,6.26,-8.82,117.00,72.00,59.00,98.00,2.00
0.58,17.31,-1.82,-6.23,-2.58,-4.37,117.00,73.00,63.00,106.00,2.00
-0.54,18.63,-2.02,1.44,0.51,1.21,117.00,71.00,60.00,104.00,2.00
0.59,17.02,-2.46,0.87,0.51,1.57,113.00,68.00,60.00,100.00,2.00
1.60,15.70,-2.89,-0.49,-0.19,0.51,110.00,68.00,60.00,100.00,2.00
---------END--------
1.04,25.00,23.00,13.00,26.00,2.00
10.70,12.76,0.22,0.09,0.30,-0.71,25.00,22.00,12.00,27.00,2.00
10.83,12.83,0.08,-0.14,0.77,-0.64,22.00,22.00,12.00,27.00,2.00
10.79,12.69,0.24,0.03,0.58,-0.39,24.00,23.00,12.00,27.00,2.00
10.75,12.98,0.27,-0.02,0.09,0.46,26.00,22.00,12.00,27.00,2.00
10.86,12.49,0.38,-0.19,0.20,0.35,26.00,23.00,13.00,27.00,2.00
10.66,12.03,-0.03,0.12,-0.13,-0.80,28.00,21.00,12.00,27.00,2.00
10.48,12.00,-0.68,3.25,0.79,-2.44,36.00,23.00,14.00,30.00,2.00
9.79,12.31,-0.75,6.33,0.75,-6.27,63.00,24.00,15.00,42.00,2.00
10.04,13.02,-0.23,6.32,2.24,-11.33,79.00,30.00,24.00,57.00,2.00
7.49,14.31,-3.30,6.29,5.78,-11.03,91.00,36.00,27.00,70.00,2.00
6.03,14.54,-3.12,6.39,6.60,-10.85,96.00,40.00,31.00,76.00,2.00
5.82,15.36,-3.16,6.35,8.70,-11.30,96.00,42.00,34.00,80.00,2.00
4.44,14.08,-4.39,3.94,10.79,-11.88,99.00,44.00,36.00,81.00,2.00
3.69,15.22,-4.25,3.68,11.75,-10.76,98.00,48.00,38.00,85.00,2.00
2.42,15.82,-3.05,4.34,10.18,-10.12,106.00,57.00,47.00,91.00,2.00
-0.76,15.41,-4.36,-3.51,5.94,-10.91,113.00,63.00,54.00,100.00,2.00
-1.12,16.67,-3.66,-1.18,3.93,-3.22,116.00,66.00,57.00,102.00,2.00
-0.83,18.16,-2.18,-0.06,0.50,-0.02,114.00,65.00,56.00,101.00,2.00
-0.50,16.46,-2.99,-0.07,-0.23,0.68,112.00,63.00,55.00,99.00,2.00
0.12,15.45,-3.36,0.23,0.46,0.71,111.00,63.00,55.00,98.00,2.00
---------END--------
