,.04,-1.28,0.45,0.29,.98,0.14,19.00,19.00,11.00,17.00,2.00
5.58,14.85,-1.56,0.30,0.20,0.20,19.00,16.00,12.00,17.00,2.00
5.56,15.04,-1.28,0.45,0.29,-98,0.14,19.00,19.00,11.00,17.00,2.00
5.58,14.85,-1.56,0.30,0.20,0.20,19.00,16.00,12.00,17.00,2.00
5.56,15.04,-1.28,0.45,0.29,-0.44,18.00,16.00,11.00,19.00,2.00
5.40,15.52,-1.32,0.65,1.37,-1.11,20.00,19.00,10.00,19.00,2.00
5.26,15.50,-1.40,1.67,2.00,-0.64,20.00,18.00,11.00,19.00,2.00
5.17,15.32,-2.27,2.59,2.21,-0.01,18.00,20.00,14.00,18.00,2.00
5.67,15.16,-3.38,3.14,2.36,0.01,20.00,18.00,11.00,20.00,2.00
6.04,15.41,-3.90,3.96,4.52,-0.42,22.00,19.00,13.00,19.00,2.00
7.09,15.74,-6.35,1.49,9.45,-3.79,20.00,18.00,11.00,19.00,2.00
8.16,12.76,-8.37,6.75,24.15,-8.44,19.00,16.00,12.00,20.00,2.00
-8.11,20.05,14.46,4.47,-1.27,4.91,17.00,18.00,12.00,19.00,2.00
5.33,19.78,-2.30,-7.72,-6.84,0.19,16.00,17.00,11.00,19.00,2.00
6.10,15.34,-4.79,-1.26,-14.34,11.16,13.00,16.00,10.00,17.00,2.00
8.41,10.33,-8.33,-2.05,-4.97,2.81,16.00,17.00,11.00,19.00,2.00
7.85,10.63,-7.95,2.74,4.67,-4.72,17.00,18.00,11.00,19.00,2.00
8.78,13.57,-9.94,6.24,16.66,-8.65,16.00,19.00,12.00,18.00,2.00
-6.12,14.26,10.46,5.08,-2.79,3.68,18.00,18.00,11.00,18.00,2.00
4.58,18.33,-2.85,-7.21,-5.82,-1.31,16.00,17.00,11.00,19.00,2.00
4.76,16.57,-3.68,-10.23,-16.05,10.10,18.00,17.00,12.00,17.00,2.00
5.53,15.20,-4.68,-10.98,-12.14,6.76,15.00,15.00,11.00,18.00,2.00
---------END--------
11.00,19.00,2.00
6.50,15.32,-1.48,0.22,0.63,-0.40,21.00,17.00,10.00,19.00,2.2.00
6.60,14.88,-1.05,0.11,0.33,-0.63,20.00,19.00,11.00,19.00,2.00
6.50,15.32,-1.48,0.22,0.63,-0.40,21.00,17.00,10.00,19.00,2.0.00
6.60,14.88,-1.05,0.11,0.33,-0.63,20.00,19.00,11.00,19.00,2.00
6.50,15.32,-1.48,0.22,0.63,-0.40,21.00,17.00,10.00,19.00,2.00
6.51,14.82,-1.08,0.36,0.97,-0.19,22.00,19.00,14.00,20.00,2.00
6.60,14.48,-1.83,0.12,1.45,-0.88,19.00,18.00,12.00,18.00,2.00
6.84,14.17,-2.73,2.81,4.25,-1.50,21.00,20.00,10.00,19.00,2.00
6.43,14.26,-2.41,4.04,6.93,-2.95,21.00,19.00,12.00,19.00,2.00
7.04,13.69,-4.53,6.29,8.23,-2.55,20.00,17.00,11.00,18.00,2.00
7.09,14.01,-7.38,7.80,14.07,-5.95,19.00,18.00,12.00,19.00,2.00
6.10,13.76,-7.40,9.39,24.07,-10.84,19.00,19.00,11.00,19.00,2.00
-16.12,32.77,17.95,13.84,20.36,1.37,16.00,19.00,10.00,20.00,2.00
5.08,19.56,-3.16,-8.17,-4.07,-2.72,14.00,20.00,11.00,19.00,2.00
4.92,14.76,-3.52,-3.00,-12.73,11.38,17.00,17.00,11.00,20.00,2.00
7.79,11.43,-7.42,-5.06,-7.99,4.13,17.00,17.00,12.00,19.00,2.00
8.98,11.28,-9.72,3.62,4.14,-2.10,16.00,19.00,11.00,19.00,2.00
8.21,14.10,-9.03,4.19,20.30,-12.47,18.00,17.00,11.00,17.00,2.00
-4.19,18.25,6.09,4.79,-0.24,5.20,18.00,16.00,10.00,20.00,2.00
4.43,17.08,-4.26,-5.66,-6.88,-0.62,14.00,17.00,10.00,20.00,2.00
4.14,17.88,-3.42,-9.61,-15.85,9.85,13.00,16.00,9.00,17.00,2.00
5.51,15.29,-5.04,-10.78,-15.07,10.09,16.00,17.00,11.00,18.00,2.00
7.06,12.90,-5.19,-9.34,-12.31,8.28,17.00,17.00,11.00,19.00,2.00
---------END--------
14,-2.94,0.07,0.61,-0.63,19.00,16.00,10.00,19.00,2.00
7.74,14.21,-3.11,-0.04,-0.01,-0.39,20.00,18.00,12.00,16.00,2.00
7.72,14.14,-2.94,0.07,0.61,-0.63,19.00,16.00,10.00,20.00,2.00
7.62,13.84,-3.18,0.34,0.78,-1.07,18.00,15.00,11.00,20.00,2.00
7.88,13.58,-3.76,1.47,3.66,-2.37,20.00,17.00,12.00,19.00,2.00
7.82,14.01,-3.94,2.52,7.95,-4.54,17.00,17.00,11.00,18.00,2.00
7.40,12.98,-5.06,3.42,9.15,-5.31,17.00,15.00,11.00,18.00,2.00
7.27,11.70,-6.06,7.43,9.59,-5.05,17.00,17.00,11.00,19.00,2.00
7.08,13.90,-9.20,11.69,14.97,-8.19,20.00,17.00,10.00,18.00,2.00
3.61,12.69,-3.55,7.92,28.18,-20.99,18.00,17.00,11.00,18.00,2.00
2.44,22.28,-1.41,2.88,-5.05,2.37,17.00,16.00,11.00,19.00,2.00
5.18,14.55,-5.28,-5.08,-6.67,5.46,16.00,13.00,10.00,20.00,2.00
5.13,14.58,-4.14,-8.41,-9.46,5.09,17.00,17.00,11.00,19.00,2.00
6.70,12.00,-6.28,-3.12,-4.37,2.24,17.00,16.00,11.00,19.00,2.00
7.37,11.96,-6.94,0.66,0.65,-0.37,17.00,15.00,13.00,20.00,2.00
8.26,13.03,-8.46,4.64,7.78,-4.37,17.00,16.00,11.00,19.00,2.00
8.17,10.87,-7.75,10.25,20.25,-10.82,15.00,19.00,12.00,20.00,2.00
1.56,20.11,1.64,5.28,-2.87,2.04,15.00,17.00,13.00,20.00,2.00
4.01,16.10,-3.38,-7.64,-7.95,0.41,16.00,17.00,11.00,18.00,2.00
5.27,16.03,-4.50,-10.19,-14.13,9.19,16.00,17.00,10.00,20.00,2.00
5.94,14.06,-4.14,-8.98,-11.20,7.13,17.00,15.00,12.00,19.00,2.00
---------END--------
,,2.00
6.9,14.63,-2.48,-0.13,-0.06,-0.26,20.00,13.00,10.00,20.00,2.00
6.84,14.68,-2.68,-0.16,0.23,-0.25,19.00,15.00,11.00,19.00,2.00
6.98,14.42,-2.81,0.05,0.28,-0.14,19.00,16.00,11.00,19.00,2.00
6.93,14.24,-2.82,0.35,0.72,-0.31,17.00,18.00,11.00,17.00,2.00
7.07,14.54,-2.95,0.88,1.42,-0.63,19.00,17.00,11.00,19.00,2.00
6.78,14.85,-2.80,1.19,1.91,-0.77,17.00,15.00,12.00,19.00,2.00
6.82,15.02,-3.14,0.56,1.75,-0.68,18.00,16.00,10.00,19.00,2.00
7.09,13.12,-4.29,2.35,2.05,-0.77,20.00,14.00,12.00,20.00,2.00
8.26,12.51,-8.14,5.64,8.97,-3.26,18.00,16.00,11.00,19.00,2.00
6.77,12.13,-5.97,8.50,19.58,-9.22,19.00,17.00,11.00,18.00,2.00
4.69,12.59,-4.19,14.87,24.38,-13.77,15.00,16.00,10.00,19.00,2.00
5.53,21.38,-1.72,2.82,-3.51,1.55,15.00,17.00,10.00,19.00,2.00
5.87,13.83,-3.06,-0.38,-4.05,4.41,18.00,16.00,10.00,20.00,2.00
4.82,15.64,-3.74,-9.43,-13.74,6.03,17.00,17.00,10.00,18.00,2.00
8.24,9.86,-7.68,-5.80,-9.54,2.97,18.00,15.00,10.00,20.00,2.00
8.09,12.58,-8.07,1.27,1.65,-2.69,18.00,16.00,11.00,19.00,2.00
9.04,11.80,-8.76,8.07,9.95,-5.70,18.00,19.00,11.00,17.00,2.00
7.97,13.56,-8.67,9.10,24.60,-14.77,16.00,16.00,10.00,19.00,2.00
0.45,19.08,0.92,5.97,-5.60,5.10,17.00,17.00,11.00,18.00,2.00
4.08,16.98,-4.23,-7.80,-7.73,1.85,14.00,16.00,10.00,18.00,2.00
4.83,15.98,-3.45,-9.51,-12.66,7.78,17.00,16.00,10.00,18.00,2.00
5.70,14.20,-4.47,-9.49,-12.68,8.13,17.00,16.00,10.00,21.00,2.00
7.16,13.18,-4.86,-7.60,-10.52,6.75,18.00,16.00,11.00,19.00,2.00
7.96,12.59,-5.12,-4.05,-7.02,5.17,17.00,15.00,10.00,19.00,2.00
---------END--------
16.00,10.00,18.00,2.00
7.37,14.32,-2.60,-0.01,0.42,-0.38,18.00,16.00,10.00,19.00,2.00
7.21,14.54,-2.61,-0.00,0.61,-0.62,18.00,16.00,10.00,18.00,2.00
7.37,14.32,-2.60,-0.01,0.42,-0.38,18.00,16.00,10.00,19.00,2.00
7.21,14.54,-2.61,-0.00,0.61,-0.62,18.00,16.00,10.00,18.00,2.00
7.37,14.32,-2.60,-0.01,0.42,-0.38,18.00,16.00,10.00,19.00,2.00
7.21,14.54,-2.61,-0.00,0.61,-0.62,17.00,15.00,12.00,20.00,2.00
7.34,14.55,-2.55,0.11,0.79,-0.33,19.00,16.00,10.00,18.00,2.00
7.48,13.88,-3.09,-0.04,1.45,-0.80,18.00,16.00,11.00,19.00,2.00
7.72,13.04,-3.66,0.75,3.37,-2.46,17.00,18.00,14.00,19.00,2.00
7.74,12.65,-3.94,3.05,6.05,-3.71,17.00,16.00,11.00,19.00,2.00
8.00,12.72,-5.80,5.46,9.91,-4.52,18.00,15.00,10.00,19.00,2.00
6.36,13.90,-6.15,9.11,14.95,-7.56,17.00,16.00,12.00,20.00,2.00
6.17,14.92,-9.95,9.00,22.14,-11.68,17.00,16.00,10.00,19.00,2.00
-7.91,9.27,13.55,8.20,-0.77,8.11,15.00,14.00,10.00,21.00,2.00
6.41,18.33,-1.82,-10.88,-4.36,-2.12,15.00,16.00,12.00,19.00,2.00
5.04,16.22,-3.69,-7.09,-12.66,7.90,16.00,16.00,11.00,20.00,2.00
6.58,12.82,-5.42,-6.54,-8.57,4.67,17.00,17.00,10.00,19.00,2.00
8.16,11.02,-8.01,-0.15,-2.29,2.10,17.00,14.00,8.00,20.00,2.00
8.88,12.77,-10.68,5.50,7.98,-4.94,17.00,16.00,10.00,19.00,2.00
7.97,11.38,-9.34,15.67,23.00,-9.99,15.00,15.00,11.00,18.00,2.00
3.14,21.64,0.99,6.21,-2.35,2.72,18.00,16.00,11.00,20.00,2.00
5.26,15.68,-3.51,-9.77,-3.74,-2.81,16.00,15.00,10.00,19.00,2.00
3.73,14.71,-1.97,-9.33,-12.62,8.23,18.00,17.00,12.00,20.00,2.00
4.82,15.68,-3.32,-9.61,-17.85,9.19,17.00,18.00,11.00,20.00,2.00
---------END--------
