0,21.00,13.00,24.00,3.00
15.48,-0.74,6.38,0.12,1.11,-0.01,20.00,23.00,12.00,22.00,3.00
15.64,-0.60,6.39,0.12,1.00,-0.09,18.00,21.00,13.00,24.00,3.00
15.48,-0.74,6.38,0.12,1.11,-0.28,18.00,20.00,11.00,23.00,3.00
16.00,-0.73,6.30,0.07,1.61,-0.42,20.00,21.00,12.00,23.00,3.00
16.01,-0.82,6.41,-1.09,2.08,-1.06,19.00,19.00,12.00,24.00,3.00
15.50,-0.71,7.23,-0.79,0.34,-0.95,17.00,20.00,14.00,25.00,3.00
15.34,0.33,7.57,-0.53,-0.63,-0.05,16.00,20.00,12.00,24.00,3.00
15.43,-0.49,6.82,0.39,-1.49,0.84,22.00,22.00,11.00,25.00,3.00
15.31,-1.13,6.20,-0.61,-0.57,0.63,18.00,21.00,13.00,24.00,3.00
15.14,-1.34,6.28,-0.37,0.62,-0.23,20.00,19.00,12.00,22.00,3.00
15.55,-0.78,6.55,-0.39,-0.31,-0.61,21.00,20.00,12.00,21.00,3.00
15.51,-1.07,5.80,0.33,-0.30,-0.78,19.00,20.00,13.00,23.00,3.00
15.75,-0.84,7.52,4.41,-2.58,-0.73,28.00,25.00,13.00,32.00,3.00
15.81,0.49,4.97,4.71,-4.38,0.96,56.00,62.00,36.00,65.00,3.00
15.65,-0.93,4.34,-0.60,-2.02,0.23,65.00,66.00,40.00,70.00,3.00
16.45,-1.92,3.54,-9.80,3.20,0.84,51.00,46.00,27.00,52.00,3.00
16.88,-1.35,6.22,-1.91,1.20,-0.04,28.00,33.00,19.00,37.00,3.00
15.49,-0.64,5.75,0.01,0.59,-0.64,20.00,31.00,14.00,32.00,3.00
15.88,-1.28,5.78,0.28,0.63,-1.42,20.00,28.00,15.00,29.00,3.00
16.74,-0.27,6.98,4.32,-1.23,-1.38,50.00,39.00,27.00,52.00,3.00
13.89,0.62,2.86,4.19,-1.30,-0.49,74.00,59.00,40.00,74.00,3.00
16.38,-0.50,4.31,-5.50,-0.05,1.55,72.00,51.00,33.00,62.00,3.00
17.18,-0.76,5.05,-5.86,-1.28,0.74,38.00,35.00,22.00,43.00,3.00
16.62,-1.37,4.53,0.58,0.05,0.51,23.00,31.00,18.00,35.00,3.00
15.12,-0.97,4.50,-0.25,1.05,-0.23,20.00,27.00,18.00,32.00,3.00
17.30,0.22,5.97,0.72,3.20,-3.53,27.00,30.00,21.00,33.00,3.00
12.95,2.02,3.66,6.69,-1.97,0.16,53.00,47.00,30.00,54.00,3.00
16.02,-0.52,4.24,2.47,-1.91,1.47,60.00,55.00,40.00,69.00,3.00
17.04,-0.19,3.01,-10.16,1.49,2.89,46.00,42.00,25.00,46.00,3.00
16.00,-2.01,6.42,-0.97,-0.66,2.15,26.00,33.00,19.00,36.00,3.00
15.48,-0.73,6.62,0.03,-0.60,1.16,20.00,29.00,18.00,31.00,3.00
15.67,-1.25,4.63,-0.43,-0.74,1.56,20.00,31.00,17.00,31.00,3.00
---------END--------
17.00,21.00,14.00,28.00,3.00
16.52,-1.22,4.37,-0.23,1.11,-0.35,20.00,22.00,14.00,27.00,3.00
16.22,-1.28,4.70,-0.15,0.43,0.09,21.00,23.00,15.00,27.00,3.00
16.20,-1.59,4.33,0.24,0.14,0.17,18.00,23.00,17.00,28.00,3.00
16.39,-1.97,3.75,0.00,0.17,-0.10,20.00,23.00,14.00,28.00,3.00
16.31,-1.46,4.14,-0.64,1.27,-0.95,20.00,24.00,16.00,27.00,3.00
16.20,-0.94,4.71,0.27,0.75,-0.87,20.00,23.00,15.00,26.00,3.00
15.96,-1.35,4.58,-0.39,0.37,-1.07,21.00,21.00,15.00,25.00,3.00
15.50,-1.26,8.57,5.29,-0.06,-0.64,30.00,27.00,15.00,31.00,3.00
15.97,0.12,4.80,4.49,-4.37,0.28,59.00,56.00,32.00,64.00,3.00
16.20,-2.01,2.18,2.31,-4.06,0.70,70.00,63.00,39.00,75.00,3.00
17.12,-0.82,1.10,-3.14,2.17,-0.64,66.00,56.00,34.00,64.00,3.00
16.84,-1.49,4.14,-4.03,7.53,-0.60,34.00,34.00,22.00,41.00,3.00
17.17,-1.75,4.82,0.46,3.69,-1.41,21.00,29.00,19.00,32.00,3.00
15.85,-0.82,5.02,-2.70,0.73,-2.21,27.00,30.00,18.00,32.00,3.00
16.74,-0.74,4.62,5.97,-3.19,-0.63,81.00,47.00,29.00,55.00,3.00
13.47,-0.19,2.75,3.46,-5.78,0.96,104.00,60.00,39.00,71.00,3.00
16.53,-0.88,2.63,-2.98,-0.87,1.61,101.00,57.00,39.00,68.00,3.00
16.89,-1.61,4.72,-4.14,2.85,0.18,60.00,40.00,24.00,47.00,3.00
18.23,-0.83,4.05,0.21,3.77,-0.92,27.00,33.00,20.00,35.00,3.00
16.23,-0.60,3.81,-0.60,3.85,-3.30,22.00,28.00,17.00,31.00,3.00
16.92,-1.17,6.31,2.68,3.86,-1.55,50.00,39.00,30.00,51.00,3.00
14.28,-0.74,1.10,3.75,5.88,-1.58,76.00,63.00,41.00,71.00,3.00
15.75,-0.56,4.79,-3.48,-1.63,1.40,69.00,54.00,32.00,61.00,3.00
17.77,-1.70,9.41,-5.03,0.02,-0.67,35.00,38.00,24.00,42.00,3.00
16.74,-0.82,5.74,1.45,-2.10,0.69,24.00,31.00,20.00,36.00,3.00
16.51,-1.19,4.69,0.21,-1.41,0.39,25.00,29.00,17.00,33.00,3.00
---------END--------
60,0.24,-0.12,22.00,25.00,15.00,29.00,3.00
15.92,-0.36,6.18,-0.29,0.13,0.04,23.00,29.00,14.00,29.00,3.00
15.60,-0.44,5.88,-0.60,0.24,-0.12,22.00,25.00,15.00,29.00,3.00
15.92,-0.36,6.18,-0.29,0.13,0.04,23.00,29.00,14.00,29.00,3.00
15.60,-0.72,5.74,-0.38,0.22,0.00,23.00,23.00,15.00,28.00,3.00
16.24,-0.91,5.90,-1.13,1.07,-0.82,23.00,24.00,16.00,28.00,3.00
16.20,-0.61,6.32,-2.62,0.96,-1.13,23.00,24.00,17.00,30.00,3.00
16.41,0.26,6.93,-1.54,0.50,-1.49,24.00,24.00,16.00,30.00,3.00
15.68,-0.19,5.97,-1.77,-0.60,-0.11,19.00,29.00,16.00,28.00,3.00
14.88,0.03,6.37,-0.70,-2.02,-1.50,16.00,21.00,14.00,26.00,3.00
13.97,1.88,10.05,0.92,-1.51,-0.56,44.00,36.00,26.00,58.00,3.00
16.64,-1.71,4.78,3.68,0.37,-2.65,83.00,64.00,47.00,83.00,3.00
16.29,0.17,4.01,0.34,-3.85,1.52,89.00,68.00,47.00,81.00,3.00
17.65,-0.09,3.91,-5.86,1.82,0.80,61.00,46.00,28.00,53.00,3.00
17.65,-1.02,4.35,-1.55,2.33,-0.12,25.00,31.00,21.00,36.00,3.00
15.74,0.14,6.17,0.91,0.66,-2.41,20.00,26.00,16.00,30.00,3.00
13.52,-1.80,7.74,2.57,-4.77,0.24,64.00,41.00,23.00,57.00,3.00
14.57,-0.77,2.03,1.41,-3.43,0.40,93.00,57.00,40.00,74.00,3.00
16.48,-0.91,2.26,-3.05,0.63,3.05,82.00,51.00,30.00,65.00,3.00
15.25,-2.16,6.66,-4.37,5.74,-1.24,34.00,36.00,21.00,41.00,3.00
15.98,-2.57,4.51,0.76,1.81,0.22,18.00,30.00,19.00,32.00,3.00
15.27,-0.45,4.69,-0.33,0.50,-2.19,20.00,25.00,17.00,30.00,3.00
16.90,-0.57,8.87,2.79,-2.82,0.02,54.00,42.00,29.00,56.00,3.00
15.16,0.58,3.08,0.36,-2.46,0.00,77.00,60.00,37.00,72.00,3.00
15.44,-0.12,2.65,-3.02,2.24,0.75,66.00,50.00,32.00,62.00,3.00
17.91,-0.75,6.96,-3.26,0.77,0.69,30.00,36.00,21.00,37.00,3.00
---------END--------
,0.50,-0.04,17.00,22.00,15.00,24.00,3.00
16.22,-0.11,5.06,0.03,-0.17,0.18,18.00,22.00,13.00,24.00,3.00
16.36,0.23,5.14,-0.13,0.50,-0.04,17.00,22.00,15.00,24.00,3.00
16.22,-0.11,5.06,0.03,-0.17,0.18,18.00,22.00,13.00,24.00,3.00
16.43,-0.42,4.50,0.12,0.09,-0.11,17.00,22.00,13.00,25.00,3.00
16.78,-0.22,4.74,-0.68,1.45,-0.34,19.00,22.00,12.00,23.00,3.00
16.62,-0.35,5.23,-1.11,1.02,0.21,18.00,19.00,14.00,25.00,3.00
16.42,-0.20,5.32,-0.43,-0.35,0.30,19.00,20.00,14.00,24.00,3.00
16.21,0.03,5.75,0.46,-1.01,-1.71,21.00,25.00,15.00,26.00,3.00
14.86,0.64,4.86,8.27,-4.41,-1.88,59.00,49.00,27.00,53.00,3.00
14.70,1.54,1.46,2.57,-5.26,1.32,81.00,69.00,41.00,75.00,3.00
15.81,1.07,2.34,1.54,-3.24,-0.86,82.00,75.00,48.00,74.00,3.00
18.04,-0.06,0.94,-9.24,5.40,1.86,65.00,56.00,32.00,58.00,3.00
15.17,1.18,6.22,-1.49,6.76,0.36,37.00,37.00,21.00,37.00,3.00
16.13,-1.60,4.96,-0.09,3.52,-2.58,26.00,30.00,19.00,31.00,3.00
16.04,1.86,5.56,3.96,3.01,-3.08,48.00,35.00,19.00,36.00,3.00
15.43,0.65,3.39,5.93,-3.87,-0.80,84.00,57.00,37.00,66.00,3.00
16.44,1.54,3.96,-1.63,-2.82,2.45,88.00,61.00,36.00,64.00,3.00
17.29,-0.47,2.12,-10.74,2.45,5.08,58.00,42.00,23.00,43.00,3.00
17.12,-2.98,5.29,-3.34,3.38,-0.06,25.00,30.00,19.00,35.00,3.00
16.22,-0.40,6.10,1.11,0.39,-1.14,20.00,28.00,18.00,32.00,3.00
17.32,-0.30,6.46,0.65,1.54,-2.41,32.00,30.00,17.00,35.00,3.00
15.16,2.65,-1.81,10.42,-0.60,-4.18,72.00,52.00,31.00,63.00,3.00
15.28,-0.87,3.89,-2.74,-3.12,2.32,70.00,57.00,35.00,65.00,3.00
19.44,1.60,4.25,-10.56,-0.53,4.52,46.00,40.00,20.00,42.00,3.00
16.69,-2.00,5.19,0.16,-2.58,3.04,26.00,32.00,20.00,31.00,3.00
---------END--------
